file,time,class,n_valid_pixels,n_disagree_pixels,fraction_disagree_all_pixels,n_either_positive,n_both_positive,fraction_agreement_given_positive_union,fraction_disagreement_given_positive_union
2020-03-20T05:00:00.000000000.nc,2020-03-20T05:00:00.000000000,Atmospheric River (AR),1038240,65668,0.06324934504546155,91738,26070,0.28417885718023067,0.7158211428197694
2020-03-20T16:00:00.000000000.nc,2020-03-20T16:00:00.000000000,Atmospheric River (AR),1038240,14196,0.013673139158576052,29032,14836,0.5110223201984018,0.48897767980159823
2020-03-23T19:00:00.000000000.nc,2020-03-23T19:00:00.000000000,Atmospheric River (AR),1038240,39312,0.037864077669902914,93790,54478,0.5808508369762235,0.4191491630237765
2020-03-24T05:00:00.000000000.nc,2020-03-24T05:00:00.000000000,Atmospheric River (AR),1038240,36910,0.03555054707967329,57114,20204,0.3537486430647477,0.6462513569352523
2020-03-29T07:00:00.000000000.nc,2020-03-29T07:00:00.000000000,Atmospheric River (AR),1038240,58061,0.05592252273077516,107917,49856,0.4619846734064142,0.5380153265935859
2020-03-29T17:00:00.000000000.nc,2020-03-29T17:00:00.000000000,Atmospheric River (AR),1038240,66153,0.0637164817383264,122978,56825,0.4620745173933549,0.5379254826066451
2020-03-30T14:00:00.000000000.nc,2020-03-30T14:00:00.000000000,Atmospheric River (AR),1038240,65987,0.06355659577746957,112693,46706,0.41445342656598017,0.5855465734340198
2020-04-05T16:00:00.000000000.nc,2020-04-05T16:00:00.000000000,Atmospheric River (AR),1038240,53199,0.051239597780859916,91471,38272,0.41840583354287153,0.5815941664571285
2020-04-06T12:00:00.000000000.nc,2020-04-06T12:00:00.000000000,Atmospheric River (AR),1038240,50897,0.04902238403451996,82741,31844,0.38486361054374496,0.615136389456255
2020-04-08T13:00:00.000000000.nc,2020-04-08T13:00:00.000000000,Atmospheric River (AR),1038240,54305,0.05230486207427955,106503,52198,0.4901082598612246,0.5098917401387755
2020-04-09T10:00:00.000000000.nc,2020-04-09T10:00:00.000000000,Atmospheric River (AR),1038240,49777,0.04794363538295577,91764,41987,0.45755416067303084,0.5424458393269692
2020-04-10T21:00:00.000000000.nc,2020-04-10T21:00:00.000000000,Atmospheric River (AR),1038240,37322,0.03594737247649869,94467,57145,0.6049202366964125,0.3950797633035875
2020-04-12T08:00:00.000000000.nc,2020-04-12T08:00:00.000000000,Atmospheric River (AR),1038240,86778,0.08358183079056865,142627,55849,0.3915738254327722,0.6084261745672278
2020-04-17T02:00:00.000000000.nc,2020-04-17T02:00:00.000000000,Atmospheric River (AR),1038240,78800,0.07589767298505162,117651,38851,0.33022243754834213,0.6697775624516579
2020-04-17T23:00:00.000000000.nc,2020-04-17T23:00:00.000000000,Atmospheric River (AR),1038240,36770,0.03541570349822777,90090,53320,0.5918525918525919,0.40814740814740813
2020-04-18T09:00:00.000000000.nc,2020-04-18T09:00:00.000000000,Atmospheric River (AR),1038240,68464,0.06594236400061643,106409,37945,0.3565957766730258,0.6434042233269742
2020-04-19T19:00:00.000000000.nc,2020-04-19T19:00:00.000000000,Atmospheric River (AR),1038240,53867,0.05188299429804284,97666,43799,0.44845698605451234,0.5515430139454877
2020-04-23T03:00:00.000000000.nc,2020-04-23T03:00:00.000000000,Atmospheric River (AR),1038240,44127,0.04250173370319001,107406,63279,0.589157030333501,0.4108429696664991
2020-04-24T16:00:00.000000000.nc,2020-04-24T16:00:00.000000000,Atmospheric River (AR),1038240,63556,0.061215133302511944,102554,38998,0.38026795639370475,0.6197320436062952
2020-04-24T18:00:00.000000000.nc,2020-04-24T18:00:00.000000000,Atmospheric River (AR),1038240,69950,0.06737363230081676,93496,23546,0.2518396508941559,0.7481603491058441
2020-04-26T10:00:00.000000000.nc,2020-04-26T10:00:00.000000000,Atmospheric River (AR),1038240,30391,0.029271652026506396,48089,17698,0.36802595188088755,0.6319740481191125
2020-04-27T03:00:00.000000000.nc,2020-04-27T03:00:00.000000000,Atmospheric River (AR),1038240,55155,0.05312355524734166,107372,52217,0.4863185933017919,0.513681406698208
2020-04-29T06:00:00.000000000.nc,2020-04-29T06:00:00.000000000,Atmospheric River (AR),1038240,48065,0.046294691015564805,88013,39948,0.45388749389294764,0.5461125061070524
2020-04-29T08:00:00.000000000.nc,2020-04-29T08:00:00.000000000,Atmospheric River (AR),1038240,33149,0.0319280705809832,65410,32261,0.4932120470876013,0.5067879529123988
2020-04-30T19:00:00.000000000.nc,2020-04-30T19:00:00.000000000,Atmospheric River (AR),1038240,39017,0.03757994298042842,62515,23498,0.37587778933056065,0.6241222106694393
2020-05-01T05:00:00.000000000.nc,2020-05-01T05:00:00.000000000,Atmospheric River (AR),1038240,28509,0.027458969024503004,44731,16222,0.3626567704723793,0.6373432295276207
2020-05-02T20:00:00.000000000.nc,2020-05-02T20:00:00.000000000,Atmospheric River (AR),1038240,68172,0.06566111881645863,73657,5485,0.0744667852342615,0.9255332147657385
2020-05-04T00:00:00.000000000.nc,2020-05-04T00:00:00.000000000,Atmospheric River (AR),1038240,44929,0.043274194791185085,102247,57318,0.5605836846068833,0.43941631539311665
2020-05-04T13:00:00.000000000.nc,2020-05-04T13:00:00.000000000,Atmospheric River (AR),1038240,53494,0.05152373247033441,106178,52684,0.4961856505114054,0.5038143494885946
2020-05-06T00:00:00.000000000.nc,2020-05-06T00:00:00.000000000,Atmospheric River (AR),1038240,37641,0.036254623208506705,76437,38796,0.5075552415714902,0.49244475842850977
2020-05-09T14:00:00.000000000.nc,2020-05-09T14:00:00.000000000,Atmospheric River (AR),1038240,24037,0.023151679765757435,34664,10627,0.3065716593584122,0.6934283406415878
2020-05-10T23:00:00.000000000.nc,2020-05-10T23:00:00.000000000,Atmospheric River (AR),1038240,68022,0.06551664355062413,92786,24764,0.2668937124135107,0.7331062875864893
2020-05-13T19:00:00.000000000.nc,2020-05-13T19:00:00.000000000,Atmospheric River (AR),1038240,70890,0.06827901063337957,98253,27363,0.2784953131202101,0.72150468687979
2020-05-15T22:00:00.000000000.nc,2020-05-15T22:00:00.000000000,Atmospheric River (AR),1038240,61256,0.058999845893049775,92732,31476,0.3394297545615322,0.6605702454384679
2020-05-16T00:00:00.000000000.nc,2020-05-16T00:00:00.000000000,Atmospheric River (AR),1038240,41116,0.03960163353367237,66290,25174,0.37975561924875545,0.6202443807512446
2020-05-17T03:00:00.000000000.nc,2020-05-17T03:00:00.000000000,Atmospheric River (AR),1038240,56579,0.054495107104330406,84339,27760,0.32914784382077095,0.6708521561792291
2020-05-17T08:00:00.000000000.nc,2020-05-17T08:00:00.000000000,Atmospheric River (AR),1038240,44772,0.04312297734627832,61361,16589,0.2703508743338603,0.7296491256661397
2020-05-17T12:00:00.000000000.nc,2020-05-17T12:00:00.000000000,Atmospheric River (AR),1038240,29680,0.028586839266450916,55706,26026,0.4672028147775823,0.5327971852224177
2020-05-18T11:00:00.000000000.nc,2020-05-18T11:00:00.000000000,Atmospheric River (AR),1038240,52326,0.05039875173370319,116022,63696,0.5489993277137095,0.45100067228629054
2020-05-22T10:00:00.000000000.nc,2020-05-22T10:00:00.000000000,Atmospheric River (AR),1038240,46117,0.044418438896594234,76073,29956,0.3937796590117387,0.6062203409882613
2020-05-28T19:00:00.000000000.nc,2020-05-28T19:00:00.000000000,Atmospheric River (AR),1038240,40985,0.03947545846817691,85386,44401,0.5200032792261027,0.4799967207738974
2020-05-29T15:00:00.000000000.nc,2020-05-29T15:00:00.000000000,Atmospheric River (AR),1038240,53112,0.05115580212667591,84511,31399,0.37153743299688796,0.628462567003112
2020-05-29T17:00:00.000000000.nc,2020-05-29T17:00:00.000000000,Atmospheric River (AR),1038240,28106,0.02707081214362768,45827,17721,0.38669343400178935,0.6133065659982107
2020-05-31T06:00:00.000000000.nc,2020-05-31T06:00:00.000000000,Atmospheric River (AR),1038240,46833,0.0451080674988442,90394,43561,0.48190145363630327,0.5180985463636967
2020-06-03T03:00:00.000000000.nc,2020-06-03T03:00:00.000000000,Atmospheric River (AR),1038240,38284,0.036873940514717214,55628,17344,0.3117854317969368,0.6882145682030633
2020-06-03T13:00:00.000000000.nc,2020-06-03T13:00:00.000000000,Atmospheric River (AR),1038240,31579,0.03041589613191555,69240,37661,0.5439196995956095,0.4560803004043905
2020-06-04T20:00:00.000000000.nc,2020-06-04T20:00:00.000000000,Atmospheric River (AR),1038240,60125,0.05791050238865773,109629,49504,0.45155935017194354,0.5484406498280564
2020-06-10T10:00:00.000000000.nc,2020-06-10T10:00:00.000000000,Atmospheric River (AR),1038240,64184,0.061820003082139,121062,56878,0.46982537873155905,0.530174621268441
2020-06-11T09:00:00.000000000.nc,2020-06-11T09:00:00.000000000,Atmospheric River (AR),1038240,26629,0.025648212359377406,65515,38886,0.5935434633290086,0.40645653667099135
2020-06-11T17:00:00.000000000.nc,2020-06-11T17:00:00.000000000,Atmospheric River (AR),1038240,61731,0.05945735090152566,72235,10504,0.1454142728594172,0.8545857271405828
2020-06-11T19:00:00.000000000.nc,2020-06-11T19:00:00.000000000,Atmospheric River (AR),1038240,84190,0.08108915087070427,141933,57743,0.4068328013922062,0.5931671986077938
2020-06-12T22:00:00.000000000.nc,2020-06-12T22:00:00.000000000,Atmospheric River (AR),1038240,47715,0.045957582061951,99119,51404,0.5186089448037208,0.4813910551962792
2020-06-14T13:00:00.000000000.nc,2020-06-14T13:00:00.000000000,Atmospheric River (AR),1038240,34430,0.03316188935120974,64897,30467,0.4694670015563123,0.5305329984436877
2020-06-16T04:00:00.000000000.nc,2020-06-16T04:00:00.000000000,Atmospheric River (AR),1038240,76387,0.07357354754199415,120707,44320,0.367170089555701,0.632829910444299
2020-06-17T02:00:00.000000000.nc,2020-06-17T02:00:00.000000000,Atmospheric River (AR),1038240,52503,0.05056923254738789,73438,20935,0.28507039952068414,0.7149296004793159
2020-06-18T19:00:00.000000000.nc,2020-06-18T19:00:00.000000000,Atmospheric River (AR),1038240,46934,0.04520534751117276,80560,33626,0.41740317775571,0.58259682224429
2020-06-18T23:00:00.000000000.nc,2020-06-18T23:00:00.000000000,Atmospheric River (AR),1038240,28617,0.02756299121590384,67469,38852,0.5758496494686448,0.42415035053135514
2020-06-22T00:00:00.000000000.nc,2020-06-22T00:00:00.000000000,Atmospheric River (AR),1038240,43744,0.04213284019109262,100238,56494,0.5635986352481095,0.4364013647518905
2020-06-22T08:00:00.000000000.nc,2020-06-22T08:00:00.000000000,Atmospheric River (AR),1038240,59070,0.05689435968562182,77612,18542,0.23890635468741947,0.7610936453125805
2020-06-29T20:00:00.000000000.nc,2020-06-29T20:00:00.000000000,Atmospheric River (AR),1038240,75710,0.07292148250886114,103715,28005,0.27001880152340546,0.7299811984765945
2020-06-30T11:00:00.000000000.nc,2020-06-30T11:00:00.000000000,Atmospheric River (AR),1038240,43455,0.0418544845122515,74679,31224,0.41810950869722413,0.5818904913027759
2020-06-30T20:00:00.000000000.nc,2020-06-30T20:00:00.000000000,Atmospheric River (AR),1038240,51042,0.049162043458159964,99990,48948,0.4895289528952895,0.5104710471047105
2020-07-02T17:00:00.000000000.nc,2020-07-02T17:00:00.000000000,Atmospheric River (AR),1038240,29458,0.028373015873015873,71646,42188,0.5888395723417916,0.4111604276582084
2020-07-03T20:00:00.000000000.nc,2020-07-03T20:00:00.000000000,Atmospheric River (AR),1038240,62906,0.06058907381722916,93280,30374,0.32562178387650087,0.6743782161234991
2020-07-04T04:00:00.000000000.nc,2020-07-04T04:00:00.000000000,Atmospheric River (AR),1038240,30436,0.029314994606256743,70871,40435,0.5705436638399345,0.42945633616006545
2020-07-05T06:00:00.000000000.nc,2020-07-05T06:00:00.000000000,Atmospheric River (AR),1038240,44886,0.04323277854831253,81308,36422,0.4479510011315,0.5520489988685
2020-07-05T10:00:00.000000000.nc,2020-07-05T10:00:00.000000000,Atmospheric River (AR),1038240,52282,0.05035637232239174,99456,47174,0.47432030244530243,0.5256796975546976
2020-07-05T11:00:00.000000000.nc,2020-07-05T11:00:00.000000000,Atmospheric River (AR),1038240,63903,0.06154935275080906,136173,72270,0.5307219492851005,0.4692780507148994
2020-07-06T22:00:00.000000000.nc,2020-07-06T22:00:00.000000000,Atmospheric River (AR),1038240,50255,0.04840402989674834,87968,37713,0.4287127137140778,0.5712872862859222
2020-07-09T21:00:00.000000000.nc,2020-07-09T21:00:00.000000000,Atmospheric River (AR),1038240,44275,0.04264428263214671,96187,51912,0.5396987118841423,0.46030128811585763
2020-07-12T03:00:00.000000000.nc,2020-07-12T03:00:00.000000000,Atmospheric River (AR),1038240,39668,0.0382069656341501,79846,40178,0.5031936477719611,0.496806352228039
2020-07-12T17:00:00.000000000.nc,2020-07-12T17:00:00.000000000,Atmospheric River (AR),1038240,58318,0.05617005701957158,115294,56976,0.49418009610213887,0.5058199038978611
2020-07-14T21:00:00.000000000.nc,2020-07-14T21:00:00.000000000,Atmospheric River (AR),1038240,78430,0.07554130066265989,131198,52768,0.4022012530678821,0.5977987469321179
2020-07-18T22:00:00.000000000.nc,2020-07-18T22:00:00.000000000,Atmospheric River (AR),1038240,49213,0.047400408383418094,72462,23249,0.3208440285942977,0.6791559714057023
2020-07-19T18:00:00.000000000.nc,2020-07-19T18:00:00.000000000,Atmospheric River (AR),1038240,42933,0.04135171058714748,84464,41531,0.491700606175412,0.508299393824588
2020-07-24T02:00:00.000000000.nc,2020-07-24T02:00:00.000000000,Atmospheric River (AR),1038240,57255,0.0551462089690245,80112,22857,0.28531306171360094,0.7146869382863991
2020-07-24T08:00:00.000000000.nc,2020-07-24T08:00:00.000000000,Atmospheric River (AR),1038240,57181,0.055074934504546154,103347,46166,0.4467086611125625,0.5532913388874374
2020-07-24T10:00:00.000000000.nc,2020-07-24T10:00:00.000000000,Atmospheric River (AR),1038240,56329,0.054254314994606256,90878,34549,0.380169017804089,0.619830982195911
2020-07-28T03:00:00.000000000.nc,2020-07-28T03:00:00.000000000,Atmospheric River (AR),1038240,71813,0.06916801510248112,119253,47440,0.3978096987077893,0.6021903012922106
2020-07-28T20:00:00.000000000.nc,2020-07-28T20:00:00.000000000,Atmospheric River (AR),1038240,63469,0.06113133764832794,94180,30711,0.32608834147377364,0.6739116585262264
2020-07-28T23:00:00.000000000.nc,2020-07-28T23:00:00.000000000,Atmospheric River (AR),1038240,62869,0.06055343658498998,110435,47566,0.43071490016751934,0.5692850998324807
2020-07-30T08:00:00.000000000.nc,2020-07-30T08:00:00.000000000,Atmospheric River (AR),1038240,33067,0.031849090768993685,51660,18593,0.35991095625241964,0.6400890437475804
2020-08-01T14:00:00.000000000.nc,2020-08-01T14:00:00.000000000,Atmospheric River (AR),1038240,92287,0.08888792572045,106299,14012,0.13181685622630504,0.868183143773695
2020-08-05T22:00:00.000000000.nc,2020-08-05T22:00:00.000000000,Atmospheric River (AR),1038240,42376,0.040815225766682076,67237,24861,0.36975177357704836,0.6302482264229516
2020-08-06T18:00:00.000000000.nc,2020-08-06T18:00:00.000000000,Atmospheric River (AR),1038240,42050,0.04050123285560179,65759,23709,0.3605438038899618,0.6394561961100381
2020-08-07T04:00:00.000000000.nc,2020-08-07T04:00:00.000000000,Atmospheric River (AR),1038240,66069,0.06363557558945908,106170,40101,0.37770556654422155,0.6222944334557785
2020-08-08T07:00:00.000000000.nc,2020-08-08T07:00:00.000000000,Atmospheric River (AR),1038240,62813,0.060499499152411776,117903,55090,0.4672485008863218,0.5327514991136781
2020-08-09T19:00:00.000000000.nc,2020-08-09T19:00:00.000000000,Atmospheric River (AR),1038240,65967,0.06353733240869164,101641,35674,0.3509804114481361,0.6490195885518639
2020-08-13T04:00:00.000000000.nc,2020-08-13T04:00:00.000000000,Atmospheric River (AR),1038240,28323,0.02727981969486824,48277,19954,0.41332311452658616,0.5866768854734138
2020-08-16T10:00:00.000000000.nc,2020-08-16T10:00:00.000000000,Atmospheric River (AR),1038240,67039,0.06456984897518878,91845,24806,0.27008547008547007,0.7299145299145299
2020-08-17T21:00:00.000000000.nc,2020-08-17T21:00:00.000000000,Atmospheric River (AR),1038240,42446,0.04088264755740484,80938,38492,0.47557389606859574,0.5244261039314043
2020-08-18T04:00:00.000000000.nc,2020-08-18T04:00:00.000000000,Atmospheric River (AR),1038240,53809,0.05182713052858684,80456,26647,0.331199661927016,0.668800338072984
2020-08-18T15:00:00.000000000.nc,2020-08-18T15:00:00.000000000,Atmospheric River (AR),1038240,23926,0.023044768069039913,63997,40071,0.6261387252527463,0.3738612747472538
2020-08-19T01:00:00.000000000.nc,2020-08-19T01:00:00.000000000,Atmospheric River (AR),1038240,27527,0.02651313761750655,71899,44372,0.6171434929553957,0.3828565070446042
2020-08-19T17:00:00.000000000.nc,2020-08-19T17:00:00.000000000,Atmospheric River (AR),1038240,57190,0.055083603020496225,97115,39925,0.4111105390516398,0.5888894609483601
2020-08-21T05:00:00.000000000.nc,2020-08-21T05:00:00.000000000,Atmospheric River (AR),1038240,50808,0.04893666204345816,94317,43509,0.4613060211838799,0.5386939788161201
2020-08-22T17:00:00.000000000.nc,2020-08-22T17:00:00.000000000,Atmospheric River (AR),1038240,35253,0.03395457697642164,63619,28366,0.44587308822835947,0.5541269117716405
2020-08-29T10:00:00.000000000.nc,2020-08-29T10:00:00.000000000,Atmospheric River (AR),1038240,28777,0.02771709816612729,63126,34349,0.544133954313595,0.455866045686405
2020-08-30T19:00:00.000000000.nc,2020-08-30T19:00:00.000000000,Atmospheric River (AR),1038240,75207,0.07243700878409616,108352,33145,0.3059011370348494,0.6940988629651507
2020-09-01T00:00:00.000000000.nc,2020-09-01T00:00:00.000000000,Atmospheric River (AR),1038240,57944,0.05580983202342426,108149,50205,0.46422065853590877,0.5357793414640912
2020-09-02T17:00:00.000000000.nc,2020-09-02T17:00:00.000000000,Atmospheric River (AR),1038240,66278,0.06383687779318847,114184,47906,0.4195509003012681,0.5804490996987318
2020-09-03T06:00:00.000000000.nc,2020-09-03T06:00:00.000000000,Atmospheric River (AR),1038240,63420,0.06108414239482201,110757,47337,0.4273951082098648,0.5726048917901352
2020-09-03T21:00:00.000000000.nc,2020-09-03T21:00:00.000000000,Atmospheric River (AR),1038240,59513,0.057321043304053014,78515,19002,0.2420174488951156,0.7579825511048844
2020-09-06T10:00:00.000000000.nc,2020-09-06T10:00:00.000000000,Atmospheric River (AR),1038240,54027,0.0520371012482663,92997,38970,0.4190457756701829,0.5809542243298171
2020-09-07T07:00:00.000000000.nc,2020-09-07T07:00:00.000000000,Atmospheric River (AR),1038240,91235,0.08787467252273078,114305,23070,0.2018284414505052,0.7981715585494947
2020-09-10T02:00:00.000000000.nc,2020-09-10T02:00:00.000000000,Atmospheric River (AR),1038240,41588,0.04005624903683156,82525,40937,0.49605574068464103,0.503944259315359
